1556200501.138853 GLOBAL_POSITION_INT {time_boot_ms : 15905656, lat : 535040056, lon : 492215113, alt : 53550, relative_alt : 285, vx : -6, vy : 3, vz : -4, hdg : 19700}
1556200509.138793 GLOBAL_POSITION_INT {time_boot_ms : 15913655, lat : 535040036, lon : 492215138, alt : 53370, relative_alt : -101, vx : -5, vy : 4, vz : 0, hdg : 19780}
1556200516.137422 GLOBAL_POSITION_INT {time_boot_ms : 15920655, lat : 535040034, lon : 492215178, alt : 53460, relative_alt : -18, vx : -5, vy : 1, vz : 1, hdg : 19756}
1556200524.136444 GLOBAL_POSITION_INT {time_boot_ms : 15928656, lat : 535040034, lon : 492215222, alt : 53390, relative_alt : 142, vx : -3, vy : 3, vz : -3, hdg : 19613}
1556200532.13492 GLOBAL_POSITION_INT {time_boot_ms : 15936655, lat : 535040041, lon : 492215265, alt : 53500, relative_alt : 65, vx : -4, vy : 4, vz : -5, hdg : 19399}
1556200540.147123 GLOBAL_POSITION_INT {time_boot_ms : 15944655, lat : 535040044, lon : 492215302, alt : 53280, relative_alt : -153, vx : -3, vy : 1, vz : 0, hdg : 19211}
1556200547.134298 GLOBAL_POSITION_INT {time_boot_ms : 15951655, lat : 535040046, lon : 492215348, alt : 53270, relative_alt : 96, vx : -3, vy : 4, vz : -3, hdg : 19083}
1556200555.145438 GLOBAL_POSITION_INT {time_boot_ms : 15959656, lat : 535040046, lon : 492215375, alt : 53300, relative_alt : 122, vx : -2, vy : 3, vz : -2, hdg : 18894}
1556200563.133668 GLOBAL_POSITION_INT {time_boot_ms : 15967655, lat : 535040052, lon : 492215402, alt : 53350, relative_alt : 176, vx : -2, vy : 3, vz : 0, hdg : 18845}
1556200571.13235 GLOBAL_POSITION_INT {time_boot_ms : 15975655, lat : 535040060, lon : 492215434, alt : 53320, relative_alt : -79, vx : -3, vy : 5, vz : 0, hdg : 18822}
1556200578.130451 GLOBAL_POSITION_INT {time_boot_ms : 15982656, lat : 535040049, lon : 492215442, alt : 53390, relative_alt : -6, vx : -3, vy : 3, vz : -1, hdg : 18771}
1556200586.1304 GLOBAL_POSITION_INT {time_boot_ms : 15990655, lat : 535040031, lon : 492215470, alt : 53390, relative_alt : -8, vx : -4, vy : 5, vz : -1, hdg : 18704}
1556200594.129393 GLOBAL_POSITION_INT {time_boot_ms : 15998655, lat : 535040022, lon : 492215493, alt : 53300, relative_alt : -7, vx : -3, vy : 5, vz : 0, hdg : 18646}
1556200601.129999 GLOBAL_POSITION_INT {time_boot_ms : 16005655, lat : 535040020, lon : 492215522, alt : 53430, relative_alt : 126, vx : -4, vy : 5, vz : 0, hdg : 18834}
1556200609.125303 GLOBAL_POSITION_INT {time_boot_ms : 16013655, lat : 535040014, lon : 492215543, alt : 53290, relative_alt : -11, vx : -3, vy : 5, vz : -2, hdg : 19136}
1556200617.125006 GLOBAL_POSITION_INT {time_boot_ms : 16021655, lat : 535040013, lon : 492215570, alt : 53290, relative_alt : 46, vx : -4, vy : 2, vz : 0, hdg : 19666}
1556200625.127518 GLOBAL_POSITION_INT {time_boot_ms : 16029655, lat : 535040009, lon : 492215608, alt : 53300, relative_alt : 50, vx : -4, vy : 4, vz : 0, hdg : 20355}
1556200632.123186 GLOBAL_POSITION_INT {time_boot_ms : 16036655, lat : 535040006, lon : 492215640, alt : 53480, relative_alt : 130, vx : -3, vy : 2, vz : 0, hdg : 20879}
1556200640.122819 GLOBAL_POSITION_INT {time_boot_ms : 16044656, lat : 535040000, lon : 492215688, alt : 53280, relative_alt : -61, vx : -3, vy : 3, vz : 2, hdg : 21293}
1556200648.121506 GLOBAL_POSITION_INT {time_boot_ms : 16052655, lat : 535039985, lon : 492215720, alt : 53340, relative_alt : 23, vx : -3, vy : 1, vz : 0, hdg : 21500}
1556200656.120641 GLOBAL_POSITION_INT {time_boot_ms : 16060655, lat : 535039975, lon : 492215739, alt : 53500, relative_alt : 182, vx : -4, vy : 2, vz : -1, hdg : 21507}
1556200663.120526 GLOBAL_POSITION_INT {time_boot_ms : 16067655, lat : 535039972, lon : 492215766, alt : 53630, relative_alt : 311, vx : -1, vy : 3, vz : -5, hdg : 21349}
1556200671.123179 GLOBAL_POSITION_INT {time_boot_ms : 16075655, lat : 535039988, lon : 492215806, alt : 53200, relative_alt : -389, vx : -2, vy : 4, vz : 0, hdg : 21037}
1556200679.122208 GLOBAL_POSITION_INT {time_boot_ms : 16083655, lat : 535039998, lon : 492215843, alt : 53260, relative_alt : 64, vx : -4, vy : 3, vz : -1, hdg : 20840}
1556200687.12087 GLOBAL_POSITION_INT {time_boot_ms : 16091655, lat : 535039998, lon : 492215871, alt : 53290, relative_alt : 92, vx : -1, vy : 0, vz : 0, hdg : 20640}
1556200694.1208 GLOBAL_POSITION_INT {time_boot_ms : 16098655, lat : 535040005, lon : 492215894, alt : 53370, relative_alt : 174, vx : -3, vy : 1, vz : -3, hdg : 20529}
1556200702.128504 GLOBAL_POSITION_INT {time_boot_ms : 16106655, lat : 535040009, lon : 492215920, alt : 53280, relative_alt : 25, vx : -2, vy : 2, vz : -1, hdg : 20539}
1556200710.119169 GLOBAL_POSITION_INT {time_boot_ms : 16114655, lat : 535040004, lon : 492215933, alt : 53200, relative_alt : -55, vx : -3, vy : 0, vz : 1, hdg : 20473}
1556200717.11853 GLOBAL_POSITION_INT {time_boot_ms : 16121655, lat : 535040011, lon : 492215949, alt : 53250, relative_alt : -4, vx : -1, vy : 0, vz : -3, hdg : 20464}
1556200725.117853 GLOBAL_POSITION_INT {time_boot_ms : 16129655, lat : 535040005, lon : 492215955, alt : 53160, relative_alt : -90, vx : -2, vy : 2, vz : 0, hdg : 20522}
1556200733.116414 GLOBAL_POSITION_INT {time_boot_ms : 16137655, lat : 535040014, lon : 492215981, alt : 53330, relative_alt : 72, vx : -2, vy : 0, vz : -3, hdg : 20626}
1556200741.116175 GLOBAL_POSITION_INT {time_boot_ms : 16145655, lat : 535040014, lon : 492215998, alt : 53390, relative_alt : 36, vx : -2, vy : 0, vz : 0, hdg : 20995}
1556200748.112272 GLOBAL_POSITION_INT {time_boot_ms : 16152655, lat : 535040014, lon : 492216009, alt : 53390, relative_alt : 33, vx : -3, vy : 2, vz : -1, hdg : 21214}
1556200756.116056 GLOBAL_POSITION_INT {time_boot_ms : 16160655, lat : 535040017, lon : 492216026, alt : 53490, relative_alt : 134, vx : -3, vy : 0, vz : -1, hdg : 21361}
1556200764.11366 GLOBAL_POSITION_INT {time_boot_ms : 16168655, lat : 535040017, lon : 492216043, alt : 53460, relative_alt : 100, vx : -1, vy : 2, vz : -3, hdg : 21311}
1556200772.113254 GLOBAL_POSITION_INT {time_boot_ms : 16176655, lat : 535040019, lon : 492216064, alt : 53330, relative_alt : -22, vx : -3, vy : 0, vz : 3, hdg : 21231}
1556200779.112032 GLOBAL_POSITION_INT {time_boot_ms : 16183655, lat : 535040014, lon : 492216079, alt : 53250, relative_alt : 60, vx : -1, vy : 0, vz : -1, hdg : 21246}
1556200787.111192 GLOBAL_POSITION_INT {time_boot_ms : 16191655, lat : 535040014, lon : 492216096, alt : 53320, relative_alt : 137, vx : 0, vy : 0, vz : 0, hdg : 21203}
1556200795.110989 GLOBAL_POSITION_INT {time_boot_ms : 16199655, lat : 535040027, lon : 492216109, alt : 53100, relative_alt : -88, vx : -1, vy : 0, vz : 1, hdg : 21241}
1556200803.109492 GLOBAL_POSITION_INT {time_boot_ms : 16207655, lat : 535040036, lon : 492216128, alt : 53250, relative_alt : 67, vx : 0, vy : 1, vz : 0, hdg : 21414}
1556200810.109546 GLOBAL_POSITION_INT {time_boot_ms : 16214655, lat : 535040046, lon : 492216141, alt : 53450, relative_alt : 118, vx : 1, vy : -1, vz : -2, hdg : 21771}
1556200818.107962 GLOBAL_POSITION_INT {time_boot_ms : 16222655, lat : 535040056, lon : 492216149, alt : 53280, relative_alt : -51, vx : -3, vy : 0, vz : -1, hdg : 22142}
1556200826.107284 GLOBAL_POSITION_INT {time_boot_ms : 16230655, lat : 535040064, lon : 492216153, alt : 53410, relative_alt : 78, vx : -1, vy : 0, vz : -2, hdg : 22665}
1556200833.105804 GLOBAL_POSITION_INT {time_boot_ms : 16237655, lat : 535040056, lon : 492216145, alt : 53360, relative_alt : 26, vx : -4, vy : 0, vz : -3, hdg : 23189}
1556200841.105859 GLOBAL_POSITION_INT {time_boot_ms : 16245655, lat : 535040053, lon : 492216135, alt : 53330, relative_alt : -7, vx : -2, vy : 0, vz : -3, hdg : 23731}
1556200849.114025 GLOBAL_POSITION_INT {time_boot_ms : 16253655, lat : 535040049, lon : 492216112, alt : 53330, relative_alt : -9, vx : -2, vy : -2, vz : -1, hdg : 24549}
1556200857.109173 GLOBAL_POSITION_INT {time_boot_ms : 16261655, lat : 535040024, lon : 492216072, alt : 53220, relative_alt : -118, vx : -2, vy : -2, vz : 0, hdg : 25713}
1556200864.109319 GLOBAL_POSITION_INT {time_boot_ms : 16268655, lat : 535040020, lon : 492216062, alt : 53340, relative_alt : -20, vx : 0, vy : -3, vz : 1, hdg : 26626}
1556200872.109457 GLOBAL_POSITION_INT {time_boot_ms : 16276655, lat : 535040016, lon : 492216035, alt : 53370, relative_alt : 8, vx : 0, vy : -4, vz : -1, hdg : 27258}
1556200880.110811 GLOBAL_POSITION_INT {time_boot_ms : 16284655, lat : 535040026, lon : 492216009, alt : 53290, relative_alt : -74, vx : 2, vy : -2, vz : 0, hdg : 27630}
1556200888.108009 GLOBAL_POSITION_INT {time_boot_ms : 16292655, lat : 535040028, lon : 492215987, alt : 53290, relative_alt : 19, vx : -1, vy : -3, vz : 4, hdg : 27627}
1556200895.105947 GLOBAL_POSITION_INT {time_boot_ms : 16299655, lat : 535040045, lon : 492215965, alt : 53420, relative_alt : 148, vx : 2, vy : -3, vz : -2, hdg : 27524}
1556200903.096949 GLOBAL_POSITION_INT {time_boot_ms : 16307655, lat : 535040053, lon : 492215937, alt : 53330, relative_alt : 57, vx : 0, vy : -3, vz : 0, hdg : 27556}
1556200911.098917 GLOBAL_POSITION_INT {time_boot_ms : 16315655, lat : 535040054, lon : 492215896, alt : 53620, relative_alt : 448, vx : -5, vy : -8, vz : -7, hdg : 27766}
1556200919.098762 GLOBAL_POSITION_INT {time_boot_ms : 16323655, lat : 535039666, lon : 492215375, alt : 53920, relative_alt : 740, vx : -129, vy : -81, vz : 2, hdg : 26118}
1556200926.098247 GLOBAL_POSITION_INT {time_boot_ms : 16330655, lat : 535039705, lon : 492214335, alt : 53580, relative_alt : 401, vx : 90, vy : -65, vz : 3, hdg : 35071}
1556200934.096045 GLOBAL_POSITION_INT {time_boot_ms : 16338655, lat : 535040700, lon : 492214464, alt : 53765, relative_alt : 591, vx : 150, vy : 15, vz : -1, hdg : 2911}
1556200942.096549 GLOBAL_POSITION_INT {time_boot_ms : 16346655, lat : 535041715, lon : 492214602, alt : 53600, relative_alt : 420, vx : 136, vy : 0, vz : 3, hdg : 2319}
1556200949.095721 GLOBAL_POSITION_INT {time_boot_ms : 16353655, lat : 535042509, lon : 492215089, alt : 53610, relative_alt : 435, vx : 131, vy : 58, vz : 0, hdg : 4758}
1556200957.095005 GLOBAL_POSITION_INT {time_boot_ms : 16361655, lat : 535043439, lon : 492215682, alt : 53680, relative_alt : 503, vx : 131, vy : 41, vz : -1, hdg : 4097}
1556200965.095045 GLOBAL_POSITION_INT {time_boot_ms : 16369655, lat : 535044419, lon : 492216029, alt : 53680, relative_alt : 508, vx : 132, vy : 20, vz : 0, hdg : 3281}
1556200973.091241 GLOBAL_POSITION_INT {time_boot_ms : 16377655, lat : 535045439, lon : 492216181, alt : 53640, relative_alt : 467, vx : 138, vy : 0, vz : 0, hdg : 2526}
1556200980.090744 GLOBAL_POSITION_INT {time_boot_ms : 16384655, lat : 535046306, lon : 492216158, alt : 53710, relative_alt : 535, vx : 103, vy : 23, vz : 0, hdg : 3667}
1556200988.089715 GLOBAL_POSITION_INT {time_boot_ms : 16392655, lat : 535047184, lon : 492216922, alt : 53870, relative_alt : 691, vx : 125, vy : 61, vz : -2, hdg : 5096}
1556200996.091092 GLOBAL_POSITION_INT {time_boot_ms : 16400655, lat : 535048113, lon : 492217499, alt : 53850, relative_alt : 676, vx : 128, vy : 37, vz : -2, hdg : 4377}
1556201004.090228 GLOBAL_POSITION_INT {time_boot_ms : 16408655, lat : 535049092, lon : 492217820, alt : 53685, relative_alt : 508, vx : 135, vy : 17, vz : 0, hdg : 3531}
1556201011.089644 GLOBAL_POSITION_INT {time_boot_ms : 16415655, lat : 535049968, lon : 492217927, alt : 53850, relative_alt : 675, vx : 134, vy : 3, vz : -1, hdg : 2933}
1556201019.085769 GLOBAL_POSITION_INT {time_boot_ms : 16423655, lat : 535050990, lon : 492217823, alt : 53780, relative_alt : 606, vx : 136, vy : -17, vz : 0, hdg : 2243}
1556201027.08932 GLOBAL_POSITION_INT {time_boot_ms : 16431655, lat : 535052007, lon : 492217497, alt : 53650, relative_alt : 479, vx : 133, vy : -33, vz : 1, hdg : 1759}
1556201035.086696 GLOBAL_POSITION_INT {time_boot_ms : 16439655, lat : 535052916, lon : 492217575, alt : 53810, relative_alt : 638, vx : 114, vy : 81, vz : 0, hdg : 6245}
1556201042.152965 GLOBAL_POSITION_INT {time_boot_ms : 16446655, lat : 535053695, lon : 492218260, alt : 53830, relative_alt : 657, vx : 122, vy : 57, vz : -2, hdg : 5584}
1556201050.095502 GLOBAL_POSITION_INT {time_boot_ms : 16454655, lat : 535054539, lon : 492218979, alt : 53650, relative_alt : 471, vx : 104, vy : 79, vz : 2, hdg : 6662}
1556201058.083514 GLOBAL_POSITION_INT {time_boot_ms : 16462655, lat : 535055385, lon : 492219850, alt : 53720, relative_alt : 549, vx : 116, vy : 65, vz : -1, hdg : 6152}
1556201065.081931 GLOBAL_POSITION_INT {time_boot_ms : 16469655, lat : 535056182, lon : 492220419, alt : 53820, relative_alt : 647, vx : 124, vy : 48, vz : 0, hdg : 5412}
1556201073.085279 GLOBAL_POSITION_INT {time_boot_ms : 16477655, lat : 535057155, lon : 492220826, alt : 53760, relative_alt : 583, vx : 131, vy : 19, vz : 0, hdg : 4548}
1556201081.081095 GLOBAL_POSITION_INT {time_boot_ms : 16485655, lat : 535058151, lon : 492220983, alt : 53810, relative_alt : 631, vx : 132, vy : 0, vz : 1, hdg : 3725}
1556201089.081661 GLOBAL_POSITION_INT {time_boot_ms : 16493655, lat : 535059017, lon : 492221578, alt : 53790, relative_alt : 612, vx : 123, vy : 88, vz : 0, hdg : 6947}
1556201096.078655 GLOBAL_POSITION_INT {time_boot_ms : 16500655, lat : 535059563, lon : 492222511, alt : 53920, relative_alt : 749, vx : 20, vy : 100, vz : 1, hdg : 11351}
1556201104.078019 GLOBAL_POSITION_INT {time_boot_ms : 16508655, lat : 535059649, lon : 492224197, alt : 53880, relative_alt : 707, vx : 20, vy : 132, vz : 0, hdg : 11913}
1556201112.078443 GLOBAL_POSITION_INT {time_boot_ms : 16516655, lat : 535059871, lon : 492225877, alt : 53830, relative_alt : 654, vx : 36, vy : 127, vz : 1, hdg : 11160}
1556201120.076101 GLOBAL_POSITION_INT {time_boot_ms : 16524655, lat : 535060261, lon : 492227458, alt : 53710, relative_alt : 530, vx : 61, vy : 111, vz : 2, hdg : 10277}
1556201127.075734 GLOBAL_POSITION_INT {time_boot_ms : 16531655, lat : 535060695, lon : 492228722, alt : 53720, relative_alt : 540, vx : 75, vy : 107, vz : 2, hdg : 9681}
1556201135.074374 GLOBAL_POSITION_INT {time_boot_ms : 16539655, lat : 535061317, lon : 492230015, alt : 53820, relative_alt : 646, vx : 94, vy : 94, vz : -1, hdg : 8897}
1556201143.074661 GLOBAL_POSITION_INT {time_boot_ms : 16547655, lat : 535061497, lon : 492231525, alt : 54000, relative_alt : 824, vx : 4, vy : 154, vz : -2, hdg : 12740}
1556201151.082733 GLOBAL_POSITION_INT {time_boot_ms : 16555655, lat : 535061705, lon : 492233142, alt : 53960, relative_alt : 780, vx : 54, vy : 117, vz : 0, hdg : 10908}
1556201158.081822 GLOBAL_POSITION_INT {time_boot_ms : 16562655, lat : 535062057, lon : 492234481, alt : 54040, relative_alt : 860, vx : 55, vy : 117, vz : 1, hdg : 11039}
1556201166.091537 GLOBAL_POSITION_INT {time_boot_ms : 16570655, lat : 535062435, lon : 492236009, alt : 53990, relative_alt : 816, vx : 51, vy : 115, vz : 2, hdg : 11246}
1556201174.0801 GLOBAL_POSITION_INT {time_boot_ms : 16578655, lat : 535062794, lon : 492237537, alt : 54000, relative_alt : 827, vx : 46, vy : 117, vz : 2, hdg : 11469}
1556201181.079539 GLOBAL_POSITION_INT {time_boot_ms : 16585655, lat : 535063115, lon : 492238892, alt : 54080, relative_alt : 908, vx : 50, vy : 121, vz : 1, hdg : 11464}
1556201189.089451 GLOBAL_POSITION_INT {time_boot_ms : 16593655, lat : 535063488, lon : 492240435, alt : 54120, relative_alt : 945, vx : 51, vy : 122, vz : 0, hdg : 11714}
1556201197.078349 GLOBAL_POSITION_INT {time_boot_ms : 16601655, lat : 535063862, lon : 492241979, alt : 54160, relative_alt : 989, vx : 53, vy : 114, vz : 0, hdg : 11935}
1556201205.076729 GLOBAL_POSITION_INT {time_boot_ms : 16609655, lat : 535064232, lon : 492243507, alt : 54170, relative_alt : 995, vx : 48, vy : 111, vz : 1, hdg : 12168}
1556201212.086957 GLOBAL_POSITION_INT {time_boot_ms : 16616655, lat : 535064555, lon : 492244876, alt : 54170, relative_alt : 997, vx : 49, vy : 124, vz : 1, hdg : 12305}
1556201220.075343 GLOBAL_POSITION_INT {time_boot_ms : 16624655, lat : 535064928, lon : 492246436, alt : 54260, relative_alt : 1087, vx : 52, vy : 120, vz : -1, hdg : 12407}
1556201228.075661 GLOBAL_POSITION_INT {time_boot_ms : 16632655, lat : 535065305, lon : 492247990, alt : 54190, relative_alt : 1011, vx : 59, vy : 118, vz : 2, hdg : 12492}
1556201236.073281 GLOBAL_POSITION_INT {time_boot_ms : 16640655, lat : 535065676, lon : 492249522, alt : 54260, relative_alt : 1087, vx : 49, vy : 115, vz : 0, hdg : 12928}
1556201243.073601 GLOBAL_POSITION_INT {time_boot_ms : 16647655, lat : 535066007, lon : 492250886, alt : 54300, relative_alt : 1126, vx : 56, vy : 119, vz : 0, hdg : 12939}
1556201251.072526 GLOBAL_POSITION_INT {time_boot_ms : 16655655, lat : 535066385, lon : 492252441, alt : 54430, relative_alt : 1250, vx : 56, vy : 113, vz : 2, hdg : 13229}
1556201259.081662 GLOBAL_POSITION_INT {time_boot_ms : 16663655, lat : 535066757, lon : 492254014, alt : 54300, relative_alt : 1125, vx : 47, vy : 119, vz : 2, hdg : 13528}
1556201267.070493 GLOBAL_POSITION_INT {time_boot_ms : 16671655, lat : 535067130, lon : 492255584, alt : 54450, relative_alt : 1273, vx : 52, vy : 128, vz : 0, hdg : 13461}
1556201274.068117 GLOBAL_POSITION_INT {time_boot_ms : 16678655, lat : 535067456, lon : 492256948, alt : 54530, relative_alt : 1357, vx : 51, vy : 127, vz : 0, hdg : 13643}
1556201282.137637 GLOBAL_POSITION_INT {time_boot_ms : 16686655, lat : 535067826, lon : 492258504, alt : 54460, relative_alt : 1282, vx : 49, vy : 131, vz : 0, hdg : 13799}
1556201290.067211 GLOBAL_POSITION_INT {time_boot_ms : 16694655, lat : 535068204, lon : 492260061, alt : 54530, relative_alt : 1351, vx : 56, vy : 131, vz : 0, hdg : 13944}
1556201297.064880 GLOBAL_POSITION_INT {time_boot_ms : 16701655, lat : 535068533, lon : 492261409, alt : 54630, relative_alt : 1453, vx : 50, vy : 120, vz : 0, hdg : 14262}
1556201305.071540 GLOBAL_POSITION_INT {time_boot_ms : 16709655, lat : 535068909, lon : 492262961, alt : 54585, relative_alt : 1410, vx : 52, vy : 122, vz : 1, hdg : 14387}
1556201313.061388 GLOBAL_POSITION_INT {time_boot_ms : 16717655, lat : 535069286, lon : 492264539, alt : 54690, relative_alt : 1513, vx : 60, vy : 124, vz : 1, hdg : 14399}
1556201321.063362 GLOBAL_POSITION_INT {time_boot_ms : 16725655, lat : 535069666, lon : 492266075, alt : 54680, relative_alt : 1503, vx : 69, vy : 107, vz : -1, hdg : 14811}
1556201328.061869 GLOBAL_POSITION_INT {time_boot_ms : 16732655, lat : 535069914, lon : 492267148, alt : 54840, relative_alt : 1664, vx : 51, vy : 96, vz : 0, hdg : 14095}
1556201336.059753 GLOBAL_POSITION_INT {time_boot_ms : 16740655, lat : 535070280, lon : 492268623, alt : 54940, relative_alt : 1767, vx : 56, vy : 135, vz : 1, hdg : 14979}
1556201344.061046 GLOBAL_POSITION_INT {time_boot_ms : 16748655, lat : 535070641, lon : 492270197, alt : 54780, relative_alt : 1606, vx : 54, vy : 126, vz : 2, hdg : 14912}
1556201352.058098 GLOBAL_POSITION_INT {time_boot_ms : 16756655, lat : 535071021, lon : 492271746, alt : 54740, relative_alt : 1566, vx : 53, vy : 122, vz : 1, hdg : 15152}
1556201359.058614 GLOBAL_POSITION_INT {time_boot_ms : 16763655, lat : 535071374, lon : 492273101, alt : 54700, relative_alt : 1523, vx : 65, vy : 118, vz : 3, hdg : 15029}
1556201367.054619 GLOBAL_POSITION_INT {time_boot_ms : 16771655, lat : 535071758, lon : 492274535, alt : 54960, relative_alt : 1780, vx : 45, vy : 110, vz : -2, hdg : 15411}
1556201375.057147 GLOBAL_POSITION_INT {time_boot_ms : 16779655, lat : 535072197, lon : 492275886, alt : 54920, relative_alt : 1740, vx : 83, vy : 92, vz : 2, hdg : 13848}
1556201383.056367 GLOBAL_POSITION_INT {time_boot_ms : 16787655, lat : 535072850, lon : 492276393, alt : 55050, relative_alt : 1879, vx : 119, vy : -16, vz : -2, hdg : 8370}
1556201390.055528 GLOBAL_POSITION_INT {time_boot_ms : 16794655, lat : 535073211, lon : 492275623, alt : 55170, relative_alt : 1995, vx : -11, vy : -140, vz : -4, hdg : 35823}
1556201398.054227 GLOBAL_POSITION_INT {time_boot_ms : 16802655, lat : 535073081, lon : 492274363, alt : 55160, relative_alt : 1984, vx : -1, vy : -104, vz : 1, hdg : 1}
1556201406.066209 GLOBAL_POSITION_INT {time_boot_ms : 16810655, lat : 535073736, lon : 492273744, alt : 55020, relative_alt : 1844, vx : 110, vy : 9, vz : 0, hdg : 9544}
